route_long_name,route_short_name,agency_id,route_desc,route_type,route_id
Jakkur → KR Market (JKR-KMT),286-G,BMTC,"Via Hebbala, GKVK GATE, RM Guttahalli",3,2627
Jakkur → Kempegowda Bus Station (JKR-KBS),286-G,BMTC,"Via Hebbala, GKVK GATE, RM Guttahalli",3,2625
Jakkur → Patalamma Temple (JKR-D46G),285-MJ,BMTC,JKR-D46G,3,11923
Jalahalli Cross  Metro Station Departure → Chowdeshwarinagara (JHMS-CDN),MF-26,BMTC,Via Rajagopala Nagara Police Station,3,7281
Jalahalli Cross  Metro Station Departure → Depot-45 Gate (JHMS-D45),MF-23E,BMTC,Via Guni Agrahara,3,12541
Jalahalli Cross  Metro Station Departure → Depot-45 Gate (JHMS-D45G),D45G-JHMS,BMTC,"Via Kammagondanahalli Bridge, MS Palya",3,7959
Jalahalli Cross  Metro Station Departure → Jalahalli Cross Metro Station Arrival (JHMS-JHMS),MF-23,BMTC,Via Abbigere,3,7673
Jalahalli Cross  Metro Station Departure → Jalahalli Cross Metro Station Arrival (JHMS-JHMS),MF-23A,BMTC,"Via Chikka Banavara, Bagalagunte, Abbigere",3,8006
Jalahalli Cross  Metro Station Departure → Jalahalli Cross Metro Station Arrival (JHMS-JHMS),MF-30,BMTC,"Via Andhrahalli, Herohalli Cross, Rajagopala Nagara Police Station, 8th Mile Dasarahalli, Summanahalli, Nelagadarenahalli",3,12978
Jalahalli Cross  Metro Station Departure → Jalahalli Cross Metro Station Arrival (JHMS-JHMS),MF-31,BMTC,"Via Herohalli Cross, Thigalarapalya, Nelagadarenahalli, Sunkadakatte",3,12979
Jalahalli Cross  Metro Station Departure → Laggere New Bus Stand (JHMS-LGRNB),MF-24,BMTC,Via nan,3,7406
Jalahalli Cross  Metro Station Departure → MS Palya (JHMS-MSP),MF-23E,BMTC,Via Guni Agrahara,3,12511
Jalahalli Cross  Metro Station Departure → Madanayakanahalli (JHMS-MNH),MF-29,BMTC,"Via Sidedahalli, Thotada Guddadahalli",3,12969
Jalahalli Cross  Metro Station Departure → Makali (JHMS-MKL),MF-27,BMTC,"Via Aluru, Bagalagunte",3,12529
Jalahalli Cross  Metro Station Departure → Peenya 2nd Stage (JHMS-PSS),JHMS-PSS,BMTC,Via NTTF Peenya,3,13703
Jalahalli Cross  Metro Station Departure → Vidyaniketan School Hebbala (JHMS-VNS),MF-23B-JHCMS,BMTC,JHMS-VNS,3,13114
Jalahalli Cross Metro Station Arrival → Peenya 2nd Stage (JHMS-PSS),MF-26,BMTC,Via Rajagopala Nagara Police Station,3,7315
Jalahalli Cross → Attibele Bus Stand (JHC-ATB),MF-410A,BMTC,"Via Peenya 2nd stage, Vijayanagara Garage, Chandapura, Banashankari Bus Station, Bommanahalli, Sunkadakatte",3,5498
Jalahalli Cross → BEL Circle (JHC-BELC),MF-23B,BMTC,"Via Kere Guddadahalli, Gangamma Circle",3,12317
Jalahalli Cross → Banashankari Bus Station (JHC-BSK),410-AB,BMTC,"Via Peenya 2nd stage, Vijayanagara Garage",3,6801
Jalahalli Cross → Banashankari Bus Station (JHC-BSK),MF-410FC,BMTC,"Via Nagarabhavi Circle, Laggere Bridge, Summanahalli, Goraguntepalya  Ring Road",3,4132
Jalahalli Cross → Banashankari Bus Station (JHC-BSK),MF-410K,BMTC,"Via Peenya 2nd Stage, Nagarabhavi Circle, Kottigepalya",3,4600
Jalahalli Cross → Bommanahalli (JHC-BMH),410,BMTC,"Via Peenya 2nd stage, Sunkadakatte, Central Silk Board, Banashankari Bus Station",3,4651
Jalahalli Cross → Chandra Layout (JHC-CLO),410-FC,BMTC,JHC-CLO,3,13773
Jalahalli Cross → Chowdeshwarinagara (JHC-CDSN),410-K,BMTC,JHC-CDSN,3,13776
Jalahalli Cross → Depot-10 Gate (JHC-D10G),500-QG,BMTC,"Via Hebbala Bridge, BEL Circle, Tin Factory, Goraguntepalya",3,11764
Jalahalli Cross → Jalahalli Cross (JHC-JHC),MF-250DA,BMTC,"Via Acharya Institute of Technology, Sidedahalli, Bagalagunte",3,8743
Jalahalli Cross → KR Market (Kalasipalya) (JHC-KMT),248,BMTC,"Via Sunkadakatte, Mysore Road Bus Station, Peenya 2nd Stage",3,2398
Jalahalli Cross → KR Market (Kalasipalya) (JHC-KMT),248-R,BMTC,"Via Vijayanagara, Deepanjalinagara, TVS Cross Peenya, Summanahalli, Kanteerava Studio",3,6729
Jalahalli Cross → Kempegowda Bus Station (JHC-KBS),273-C,BMTC,"Via HMT Auditorium, Yeshawanthapura Circle",3,4700
Jalahalli Cross → Kengeri Bus Station (JHC-KGR),MF-502F,BMTC,"Via Shirke KHB Quarters, Sunkadakatte, Peenya 2nd Stage",3,4584
Jalahalli Cross → Kengeri Bus Station (JHC-KGR),MF-515,BMTC,"Via Muddayanapalya, Peenya 2nd Stage, Sunkadakatte, Sonnenahalli",3,5552
Jalahalli Cross → Krishnaraja Pura Govt Hospital (JHC-KRP),507-P,BMTC,"Via Ramamurthy Nagara Alada Mara, Hebbala Bridge, BEL Circle, Gangamma Circle",3,6374
Jalahalli Cross → Krishnaraja Pura Govt Hospital (JHC-KRPGH),500-QG,BMTC,"Via Hebbala Bridge, BEL Circle, Tin Factory, Goraguntepalya",3,10548
Jalahalli Cross → Laggere New Bus Stand (JHC-LGR),MF-248A,BMTC,"Via Laggere Cross, Rajagopala Nagara Police Station",3,7155
Jalahalli Cross → Magadi Road TollGate (JHC-MGRTG),MF-248G,BMTC,"Via KHB Colony, Sunkadakatte, Peenya 2nd Stage",3,8740
Jalahalli Cross → Marathahalli Bridge (JHC-MRHMP),MBS-17,BMTC,"Via Tin Factory, BEL Circle",3,1808
Jalahalli Cross → Nelamangala Bus Station (JHC-NMG),255-F,BMTC,"Via Nagaruru, Makali, Nandaramaiahna Palya",3,13923
Jalahalli Cross → Tharahunase (JHC-TRH),401-AE,BMTC,"Via Venkatala, Gangamma Circle, MS Palya, NES Office, Yelahanka Satellite Town, Hunasamaranahalli",3,5525
Jalahalli East → 2nd stage Kuvempunagara (JHE-2KVP),2KVP-JHE,BMTC,Via Gangamma Circle,3,8882
Jalige → KR Market (JLG-KMT),285-J,BMTC,"Via Rajanukunte, Kempegowda Bus Station, NES Office, Aradeshanahalli",3,3685
Jambu Savari Dinne → Banashankari Bus Station (JSD-BSK),215-H,BMTC,"Via RBI Layout, Jayanagara Bus Station, Vijaya College",3,11507
Jambu Savari Dinne → Banashankari Bus Station (JSD-BSK),MF-15A,BMTC,"Via Brigade Millenium, JP Nagara 6th Phase",3,13796
Jambu Savari Dinne → JP Nagara Metro Station (JSD-JPMS),MF-15A,BMTC,"Via Brigade Millenium, JP Nagara 6th Phase",3,13379
Jambu Savari Dinne → Jayanagara Bus Station (JSD-JYNTTMC),MF-215CA,BMTC,"Via R V Dental College, Kothanuru Dinne Ganesha Temple",3,8268
Jambu Savari Dinne → Jayanagara Metro Station Arrival (JSD-JMS),215-CA,BMTC,JSD-JMS,3,4272
Jambu Savari Dinne → KR Market (Kalasipalya) (JSD-KMT),215-C,BMTC,"Via Basavanagudi Police Station, R V Dental College, Jayanagara Bus Station, RBI Layout",3,4243
Jambu Savari Dinne → Kempegowda Bus Station (JSD-KBS),215-H,BMTC,"Via RBI Layout, Jayanagara Bus Station, Vijaya College",3,3232
Jambu Savari Dinne → Shivajinagara Bus Station (JSD- SBS),215-S,BMTC,"Via Shanthinagara Bus Station, Kothanuru Dinne Ganesha Temple, R V Dental College, Jayanagara Bus Station, Ashoka Pillar",3,11900
Janapriya Greenwood Apartment → Depot-45 Gate (JGA-D45),271-T,BMTC,"Via Kammagondanahalli Rama Temple, Mathikere",3,8015
Janapriya Greenwood Apartment → KR Market (JPGA-KMT),271-N,BMTC,"Via Mathikere, Kammagondanahalli Rama Temple",3,7996
Janapriya Greenwood Apartment → Kempegowda Bus Station (JGAP-KBS),271-T,BMTC,"Via Kammagondanahalli Rama Temple, Mathikere",3,8012
Janapriya Township → Depot-35 Gate (JPT-D35G),D35G-JPT,BMTC,Via Kadabagere Cross,3,10930
Janapriya Township → Kempegowda Bus Station (JPTS-KBS),G-7,BMTC,"Via Sujatha Talkies, Kadabagere Cross, Summanahalli",3,3004
Janapriya Township → Kempegowda Bus Station (JPTS-KBS),V-G7,BMTC,"Via Sujatha Talkies, Gollarahatti, Kadabagere Cross",3,3900
Janatha Colony Byalalu → KR Market (Kalasipalya) (BJC-KMT),227-R,BMTC,"Via Kengeri Bus Station, Koluru",3,2371
Janthagundanahalli → KR Market (JGH-KMT),329-B,BMTC,"Via Varthuru, Marathahalli Bridge, Madhura Nagara Hostel, Muthsandra, Domlur",3,6426
Jayamangala → KR Market (JYM-KMT),306-MA,BMTC,"Via Lakkur, Halasuru, Hope Farm, Kodahalli Gate",3,5615
Jayanagara 4th Block → Hulimangala (JBS-HLM),369-J,BMTC,"Via Shanthinagara Bus Station, Apollo Hospital, Chikka Kammanahalli",3,8280
Jayanagara Bus Station → Andhrahalli (JBS-ADH),410-AB,BMTC,"Via Peenya 2nd stage, Vijayanagara Garage",3,11539
Jayanagara Bus Station → BEML Layout 5th stage (JBS-BEML5),375,BMTC,JBS-BEML5,3,10004
Jayanagara Bus Station → Bannerughatta National Park (JBS-BNP),365,BMTC,"Via Lakkasandra, Gottigere, Bilekahalli",3,13783
Jayanagara Bus Station → Jambu Savari Dinne (JYNTTMC-JSD),MF-215CA,BMTC,"Via R V Dental College, Kothanuru Dinne Ganesha Temple",3,8267
Jayanagara Bus Station → Kengeri Bus Station (JBS-KGR),MF-375H,BMTC,Via Uttarahalli,3,3523
Jayanagara Bus Station → Koramangala 1st Block (JBS-KRM),170,BMTC,"Via Koramangala Water Tank, Carmel Convent Jayanagara, Bengaluru Dairy Circle, Kalyana Mantapa Koramangala",3,13988
Jayanagara Bus Station → Narayananagara 3rd Stage (JNRTTMC-NYN3S),215-NG,BMTC,"Via Banashankari, Avalahalli",3,4229
Jayanagara Bus Station → Turahalli (JBS-TLR),210-TA,BMTC,"Via Banashankari, Uttarahalli",3,12798
Jayanagara Bus Station → Turahalli (JBS-TRL),210-TP,BMTC,"Via National Public School Uttarahalli, Banashankari",3,12801
Jayanagara Bus Station → Yelenahalli (JTTMC-YLH),BC-4A,BMTC,"Via Arakere Gate, East End Jayanagara, Bilekahalli",3,8244
Jayanagara Bus Station → Yeshawanthapura Bus Station (JBS-YTTMC),410-F,BMTC,"Via Banashankari Bus Station, Goraguntepalya, Nayandahalli Junction, Summanahalli",3,6039
Jayanagara Metro Station Arrival → Depot-34 Gate (JNMS=D34G),215-C D34G-JNMS,BMTC,"Via Kothanuru Dinne Ganesha Temple, Jayanagara Bus Station, RV Dental College",3,8333
Jayanagara Metro Station Depature → Anjanapura 10th Block (JNRMS-10BAJP),215-CA,BMTC,JNRMS-10BAJP,3,8154
Jayanagara Metro Station Depature → Jambu Savari Dinne (JMS-JSD),215-CA,BMTC,JMS-JSD,3,4270
Jayanagara Metro Station Depature → Vaddarapalya JP Nagara 8th Phase (JNMS-VDRP),MF-17,BMTC,"Via R V Dental College, Kothanuru Dinne Ganesha Temple, Jambu Savari Dinne",3,8325
Jayanthinagara → Kempegowda Bus Station (JTN-KBS),294-B,BMTC,"Via Cunningham Road, Horamavu Agara, Lingarajapura Bridge",3,9087
Jayaram Layout (Hale Sampigehalli) → Kempegowda Bus Station (JMLO-KBS),365-JRML,BMTC,JMLO-KBS,3,8296
Jayasuryanagara Kogilu → Kempegowda Bus Station (JSNL-KBS),284-KA,BMTC,"Via Kogilu Cross, Allalasandra Gate, Mekhri Circle",3,2227
Jayasuryanagara Kogilu → Puttenahalli (JSNL-PTH),PTH-JSNL,BMTC,"Via NES Office, Kogilu Cross",3,2251
Jeevanahalli → Kempegowda Bus Station (JVH-KBS),126,BMTC,"Via Cox Town, Vidhana Soudha Karnataka High Court",3,3107
Jeevanahalli → Shivajinagara Bus Station (JVH-SBS),127,BMTC,Via Cox Town,3,2159
Jeevanbheema Nagara → Banashankari Bus Station (JBN-BSK),201-G,BMTC,"Via Indiranagara Police Station/KFC, Kuvempunagara ( BTM Layout), Thippasandra Market, Military Bridge",3,3167
Jeevanbheema Nagara → Central Silk Board (JBN-CSB),201-Q,BMTC,"Via CMH Hospital, Madivala",3,3072
Jeevanbheema Nagara → Depot-06 Gate (JBN-D6G),138,BMTC,"Via Halasuru, CMH Hospital",3,3074
Jeevanbheema Nagara → Kempegowda Bus Station (JBN-KBS),138,BMTC,"Via Halasuru, CMH Hospital",3,3066
Jeevanbheema Nagara → Sanjay Gandhi Hospital (JBN-SGH),201-G,BMTC,"Via Indiranagara Police Station/KFC, Kuvempunagara ( BTM Layout), Thippasandra Market, Military Bridge",3,13712
Jeevanbheema Nagara → Shivajinagara Bus Station (JBN-SBS),139,BMTC,"Via CMH Hospital, Manipal Centre MG Road, Halasuru",3,3068
Jeevanbheema Nagara → Swamy Vivekananda Metro Station/Isolation Hospital (JBN-SVMS),MF-6,BMTC,"Via Madivala, Dhoopanahalli, Sony World 100ft Road  Koramangala",3,10935
Jigani APC Circle → Anekal (JAPC-ANK),356-M-JGNAPC,BMTC,JAPC-ANK,3,9234
Jigani APC Circle → Banashankari Bus Station (JGNAPC-BSK),600-FC,BMTC,"Via Yarandahalli, Electronic City, Bommasandra",3,4945
Jigani APC Circle → Bommasandra (JAPC-BMS),BC-3B,BMTC,Via Rupesh Hotel,3,8191
Jigani APC Circle → Bommasandra (JGNAPC-BMS),BC-3A,BMTC,"Via Rupesh Hotel, OMEX Circle Sriramapura",3,8998
Jigani APC Circle → Brigade Road (APC-BGR),G-4,BMTC,Via Gottigere,3,5449
Jigani APC Circle → Chandapura (JGNAPC-CPR),353-B,BMTC,"Via Madapatna, Ramakrishnapura Gate",3,9159
Jigani APC Circle → Chikka Thirupathi (JAPC-CTP),399-E,BMTC,"Via Sarjapura, Chandapura, Attibele Bus Stand, Mugaluru",3,9975
Jigani APC Circle → Hosakote Bus Stand (Old) (JGACP-HSK),398-H,BMTC,"Via Gunjuru, Hosakote Kodi, Sarjapura, Attibele Bus Stand, Chandapura, Kadugodi Bridge",3,6788
Jigani APC Circle → Huskur (JGN-HKR),353-B,BMTC,"Via Madapatna, Ramakrishnapura Gate",3,9248
Jigani APC Circle → KR Market (Kalasipalya) (JAPC-KMT),366-E,BMTC,"Via Lalbagh Main Gate, Bannerughatta Circle",3,4071
Jigani APC Circle → Kempegowda Bus Station (JAPC-KBS),365-H,BMTC,"Via Bilekahalli, MICO Layout Checkpost Gopalan mall, Gottigere",3,3544
Jigani APC Circle → Kempegowda Bus Station (JAPC-KBS),365-J,BMTC,Via Gottigere,3,1803
Jigani APC Circle → Kempegowda Bus Station (JAPC-KBS),V-365J,BMTC,"Via Shanthinagara Bus Station, Bengaluru Dairy Circle, Koppa Gate, Bannerughatta Circle, Bilekahalli",3,3540
Jigani APC Circle → Kengeri Bus Station (JAPC-KGR),378-A,BMTC,"Via Jigani Bus Stand, Uttarahalli, Gottigere, Konanakunte Cross",3,7590
Jigani Bus Stand → Kempegowda Bus Station (JGNBS-KBS),353-C,BMTC,"Via Haragadde, Shanthinagara Bus Station, Electronic City, Chandapura KEB",3,9222
Jinke Bachahalli → KR Market (JBH-KMT),285-CA,BMTC,"Via Hebbala, Hosa Hudya, NES Office, Kempegowda Bus Station",3,3647
Jnana Bharathi West Side Hospital → Depot-12 Gate (JBWH-D12G),222-N,BMTC,Via Kengeri Bus Station,3,2199
Jnana Bharathi West Side Hospital → Kempegowda Bus Station (JBWSH-KBS),222-N,BMTC,Via Kengeri Bus Station,3,1944
Jnanakshi Layout → BEML Layout 5th stage (JNKLO-BEMK5),225-C,BMTC,Via BEML Complex,3,10101
Jnanakshi Layout → BHEL Layout Maramma Temple (JNKLO-BHELMT),225-K,BMTC,"Via Halage Vaderahalli, Rajarajeshwari nagara Gate",3,10949
Jnanakshi Vidyaniketan School → BEML Layout 5th stage (JNSVS-BEML5),225-C,BMTC,Via BEML Complex,3,12072
Jnanakshi Vidyaniketan School → Ullala Satelite Town (JNSVS-UST),234-E,BMTC,"Via Nayandahalli, BUC ADM Block",3,12076
Jnanashakthi Nagara → Kempegowda Bus Station (JSN-KBS),242-B,BMTC,"Via Okalipura, Sunkadakatte, Gollarahatti",3,3048
Jodi Ragi Thimmasandra → KR Market (JTS-KMT),258-WA,BMTC,Via nan,3,13138
Jogerahalli → KR Market (Kalasipalya) (JGH-KMT),242-R,BMTC,"Via Sunkadakatte, Gollarahatti, Tavarekere",3,4994
Judicial Layout 8th Main → Banashankari Bus Station (JLO-BSK),MF-211UB,BMTC,"Via Jaraganahalli Cross, Thalagattapura",3,3365
Judicial Layout 8th Main → Depot-34 Gate (JLOT-D34),JLOT-D34G,BMTC,Via Raghuvanahalli Cross,3,8297
Judicial Layout 8th Main → Kempegowda Bus Station (JLO-KBS),211-U,BMTC,"Via South End Circle, Banashankari, Thalagattapura",3,6572
Judicial Layout Water Tank → Kempegowda Bus Station (JLOW-KBS),284-C,BMTC,Via Allalasandra Gate,3,8464
Judicial Layout Water Tank → Kempegowda Bus Station (JLOW-VSD-KBS),284-C,BMTC,Via Allalasandra Gate,3,8467
Judicial Layout Water Tank → Puttenahalli (JLOW-PTH),PTH-JLOW,BMTC,Via Sharavathi Hotel,3,2290
Juggath Pharma → Banashankari Bus Station (JGF-BSK),375-D,BMTC,JGF-BSK,3,13717
Juttanahalli → KR Market (JTH-KMT),285-JC,BMTC,"Via Puttenahalli, Thindlu, Jalige, Kempegowda Bus Station, Hebbala",3,3691
Jyothipura Budigere → KR Market (JYP-KMT),318,BMTC,"Via Halasuru, KR Pura Market, Mandur",3,6029
Jyothipura Budigere → Kempegowda Bus Station (JYP-KBS),318-JTP,BMTC,JYP-KBS,3,6032
K Channasandra → Shivajinagara Bus Station (KCNS-SBS),302-K,BMTC,"Via ITC Factory, Kalkere",3,13785
K Narayanapura Main Bus Stand → Depot-48 Gate (KNP-D48G),286-F,BMTC,"Via Hebbala, Venkateshwara Nagara Cross, RM Guttahalli",3,8811
K Narayanapura Main Bus Stand → KR Market (KNP-KMT),293-C,BMTC,"Via Lingarajapura Bridge, Geddalahalli, Coles Park, KR Circle",3,8875
K Narayanapura Main Bus Stand → Kempegowda Bus Station (KNP-KBS),286-F,BMTC,"Via Hebbala, Venkateshwara Nagara Cross, RM Guttahalli",3,7285
K Narayanapura Main Bus Stand → Kempegowda Bus Station (KNP-KBS),292-C,BMTC,"Via Coles Park, Geddalahalli, Kacharakanahalli",3,5202
K Narayanapura Main Bus Stand → Shivajinagara Bus Station (KNP-SBS),286-K,BMTC,"Via Hebbala, Byatarayanapura, Telecom Layout",3,7293
K Narayanapura Main Bus Stand → Shivajinagara Bus Station (KNP-SBS),293-N,BMTC,"Via Coles Park, Geddalahalli, Lingarajapura Bridge",3,9420
KG Lakkenahalli → KR Market (Kalasipalya) (KGLKH-KMT),247,BMTC,"Via Kottigepalya, Peenya 2nd Stage, Magadi Road TollGate",3,7251
KHB Colony → Kaval Byrasandra (KHBC-KVB),180,BMTC,Via Yeshawanthapura Bus Station,3,2744
KR Market (Kalasipalya) → 11th Block Anjanapura (KMT-11BAJP),215-NE,BMTC,"Via Avalahalli, Banashankari, Basavanagudi Police Station",3,4235
KR Market (Kalasipalya) → 1st Block Vishweshwaraiah Layout (KMT-VLO1),223-L,BMTC,Via Bengaluru University Gate,3,2049
KR Market (Kalasipalya) → Ado Sonnahatti (KMT-ASH),356-F,BMTC,"Via Chandapura, Electronic City, Lalbagh Main Gate",3,9961
KR Market (Kalasipalya) → Agara (KMT-AGR),212,BMTC,"Via Banashankari, Thataguni, Konanakunte",3,3350
KR Market (Kalasipalya) → Allammanapalya (KMT-ALMP),227-L,BMTC,Via Kengeri Bus Station,3,2440
KR Market (Kalasipalya) → Amruthanagara (KMT-AMN),215,BMTC,"Via Banashankari, Anjanapura",3,3229
KR Market (Kalasipalya) → Anchipura Colony (KMT-ACPC),226-S,BMTC,Via Kadumane Hotel,3,2270
KR Market (Kalasipalya) → Anchipura Colony (KMT-ANCPC),211-R,BMTC,"Via Banashankari, Kodiyala, Marnami Doddy, Kaggalipura",3,3352
KR Market (Kalasipalya) → Anekal (KMT-ANK),361-C,BMTC,Via Chandapura KEB,3,5249
KR Market (Kalasipalya) → Anekal (KMT-ANK),366-Z,BMTC,"Via Nimhans Hospital, Bannerughatta Circle",3,4050
KR Market (Kalasipalya) → Anekal (KMT-ANKL),361-C,BMTC,Via Chandapura KEB,3,1682
KR Market (Kalasipalya) → Anjanapura (KMT-ANP),215-K,BMTC,"Via Banashankari, Konanakunte Cross, South End Circle",3,3274
KR Market (Kalasipalya) → Anjanapura 10th Block (KMT--AJP10B),367-B,BMTC,"Via Nimhans Hospital, Gottigere",3,4078
KR Market (Kalasipalya) → Anjanapura 10th Block (KMT-ANP10),215,BMTC,"Via Banashankari, Anjanapura",3,3272
KR Market (Kalasipalya) → Anjanapura 10th Block (KMT-D44G),215,BMTC,"Via Banashankari, Anjanapura",3,8120
KR Market (Kalasipalya) → Anjanapura 2nd Block (KMT-ANP2),215-BC,BMTC,"Via Konanakunte Cross, Glass Factory, Banashankari",3,4203
KR Market (Kalasipalya) → Anjanapura 2nd Block (KMT-ANP2),215-KA,BMTC,"Via Avalahalli, Banashankari, Anjanapura",3,4201
KR Market (Kalasipalya) → Annahalli (KMT-ANH),226-VB,BMTC,"Via Kengeri Bus Station, Bidadi",3,2300
KR Market (Kalasipalya) → Annapoorneshwarinagara (KMT-ANPN),238-S,BMTC,"Via Srigandhada Kaval, Nagarabhavi Circle, Vijayanagara Garage, Mysore Road Bus Station",3,7437
KR Market (Kalasipalya) → Aralalusandra (KMT-ARLS),213-M,BMTC,"Via Banashankari, Kaggalahalli, Muthugadahalli, Hugarapalya, Kaggalipura",3,3435
KR Market (Kalasipalya) → Arenur (KMT-ARN),342-V,BMTC,"Via Dommasandra, Lalbagh Main Gate, Sarjapura, Agara Junction",3,6139
KR Market (Kalasipalya) → Attibele Bus Stand (KMT-ATB),360,BMTC,"Via Electronic City, Lakkasandra, Bommanahalli, Madivala, Chandapura",3,4902
KR Market (Kalasipalya) → Avalahalli BDA Layout (KMT-ABDALO),215-B,BMTC,"Via Avalahalli, Konanakunte Cross, Banashankari",3,3429
KR Market (Kalasipalya) → Avarehalli (KMT-AVRHL),227-W,BMTC,"Via Kengeri Bus Station, Ramohalli",3,2407
KR Market (Kalasipalya) → Averahalli (KMT-AVRH),245-F,BMTC,"Via Kadabagere Cross, Gollarahatti, Sunkadakatte",3,6758
KR Market (Kalasipalya) → BCMC Layout Raghuvanahalli (KMT-BCMCR),215-BA,BMTC,"Via Avalahalli, Banashankari, Sowdamini Kalyana Mantapa",3,4197
KR Market (Kalasipalya) → BDA Flats Kommaghatta (KMT-KBDA),222,BMTC,Via Kengeri Bus Station,3,4470
KR Market (Kalasipalya) → BEL Factory (KMT-BELF),248,BMTC,"Via Sunkadakatte, Mysore Road Bus Station, Peenya 2nd Stage",3,8691
KR Market (Kalasipalya) → BEML Layout 5th stage (KMT-BEML5),225-B,BMTC,"Via Nimishamba Temple, BEML Complex",3,2070
KR Market (Kalasipalya) → BUC ADM Block (KMT-CLO-BUCADM),238-U,BMTC,Via Nagarabhavi Circle,3,2601
KR Market (Kalasipalya) → Badekatte (KMT-BDK),216-B,BMTC,"Via Uttari Cross, Banashankari",3,4129
KR Market (Kalasipalya) → Baleveeranahalli (KMT-BVH),242-LA,BMTC,"Via Tavarekere, 1st Cross Magadi Road, Sunkadakatte",3,4319
KR Market (Kalasipalya) → Balluru (KMT-BLR),360-C,BMTC,"Via Chandapura, Madivala, Attibele, Electronic City, Bommanahalli",3,4916
KR Market (Kalasipalya) → Bandapura (KMT-BNP),357,BMTC,"Via Bommanahalli, Balageranahalli Cross, Electronic City, Chandapura",3,9083
KR Market (Kalasipalya) → Bande Mutt Badavane Radiant Enclave (KMT-BMBRE),221-D,BMTC,Via Kengeri Bus Station,3,1959
KR Market (Kalasipalya) → Bangarappa Nagara (KMT-BNGN),225-P,BMTC,Via Rajarajeshwari nagara Gate,3,2106
KR Market (Kalasipalya) → Banjarapalya (KMT-BJP),216,BMTC,"Via Sarakki, Utthari, Nanda Talkies",3,4108
KR Market (Kalasipalya) → Bannerughatta Circle (KMT-BGTC),215-Z,BMTC,"Via Yalachenahalli, Anjanapura",3,4134
KR Market (Kalasipalya) → Bannerughatta National Park (KMT-BNP),366,BMTC,"Via Bannerughatta Circle, Bilekahalli, Gottigere, Lalbagh Main Gate",3,7088
KR Market (Kalasipalya) → Bannigiri (KMT-BNGR),213-F,BMTC,"Via APCO Factory, Kaggalipura, Banashankari",3,3418
KR Market (Kalasipalya) → Bannikuppe (KMT-BNKP),231-B,BMTC,Via Kengeri Bus Station,3,2496
KR Market (Kalasipalya) → Basammanahalli (KMT-BSM),227-K,BMTC,"Via Kengeri Bus Station, Ramohalli",3,13753
KR Market (Kalasipalya) → Basammanahalli (KMT-BSMH),227-K,BMTC,"Via Kengeri Bus Station, Ramohalli",3,2353
KR Market (Kalasipalya) → Beguru (KMT-BGR),343,BMTC,Via Bommanahalli,3,1714
KR Market (Kalasipalya) → Bengaluru Central Jail (KMT-BCJ),346-J,BMTC,"Via Hosa Road, Madivala, Bommanahalli",3,6512
KR Market (Kalasipalya) → Bethimgere (KMT-BTMG),231-D,BMTC,"Via Kengeri Bus Station, Dodderi Grama",3,2506
KR Market (Kalasipalya) → Bettadasanapura (KMT-BDP),344-C,BMTC,"Via Bommanahalli, Beguru, Madivala",3,6259
KR Market (Kalasipalya) → Bettadasanapura (KMT-BDP),344-D,BMTC,"Via Vittasandra Bettadasanapura, Bommanahalli, Beguru, Madivala",3,6300
KR Market (Kalasipalya) → Bettahalli (KMT-BTH),245-D,BMTC,"Via Bayyandahalli, Gollarahatti, Kamakshipalya",3,6634
KR Market (Kalasipalya) → Bettahalli Kaval (KMT-BHKVL),213-H,BMTC,"Via Rock Colony, Banashankari, Kaggalipura, Ravagodlu Gate, Kaggalahalli",3,3423
